Year,Country_Name,net_carbon_stock_change,surface_pct,country_global_emissions,CO2_aviation_sum,precipitation_m3,variation_temp_deg,terres_agricoles_perc,Aviation_perc,Global_Emissions_30perc,Global_Emissions_55perc
1990,Austria,-15.38155674,45.7213611,63.0664,0.91884,90688.0,1.08325,36.6178251392589,1.4569406213134093,44.14648,28.37988
1991,Austria,-15.38155674,45.79700896,66.76805999999999,1.03237,90688.0,0.10533333333333336,36.7752482441269,1.5462033792804526,46.737641999999994,30.045626999999996
1992,Austria,-15.38155674,45.87265682,61.35115,1.1215400000000002,90688.0,1.3894166666666667,36.4858319205619,1.8280667925540115,42.94580499999999,27.6080175
1993,Austria,-15.38155674,45.94830467,61.84215,1.18967,90688.0,0.6740833333333335,36.3162993460886,1.9237203105002008,43.289505,27.828967499999997
1994,Austria,-15.38155674,46.02395253,62.27591999999999,1.2409400000000002,90688.0,1.9935000000000005,36.256962945023,1.992648201744752,43.593143999999995,28.024163999999995
1995,Austria,-15.38155674,46.09960039,65.40133,1.38634,90688.0,0.7529999999999998,36.099539840155,2.1197428248018806,45.780930999999995,29.430598500000002
1996,Austria,-15.38155674,46.17524824,68.88729000000001,1.53137,90688.0,-0.30525,36.0050859772342,2.2230080469125726,48.221103,30.999280500000005
1997,Austria,-15.38155674,46.2508961,68.84579000000001,1.59758,90688.0,0.8534166666666669,35.8997335916687,2.3205195263210716,48.192053,30.980605500000003
1998,Austria,-15.38155674,46.32654396,68.54281999999999,1.65704,90688.0,1.1264166666666666,35.8428190845241,2.4175252783588426,47.97997399999999,30.844268999999997
1999,Austria,-15.38155674,46.40219181,67.26285,1.6243,90688.0,1.102666666666667,35.7859045773795,2.4148545593890236,47.083994999999994,30.2682825
2000,Austria,-15.38155674,46.47783967,67.90151999999999,1.7627199999999998,90688.0,1.9755000000000005,35.60426253330101,2.595994905563233,47.53106399999999,30.555683999999996
2001,Austria,-6.41484198666667,46.508186,71.86094,1.7112299999999998,90688.0,1.1143333333333334,35.312424315815,2.3813075643040573,50.302657999999994,32.337423
2002,Austria,-6.41484198666667,46.53853233,73.56364,1.60294,90688.0,1.8276666666666668,35.144102688302304,2.178984074197525,51.494548,33.103638000000004
2003,Austria,-6.41484198666667,46.56887866,78.96713000000003,1.51541,90688.0,1.4899166666666666,34.9386049891015,1.9190389722913819,55.27699100000002,35.53520850000001
2004,Austria,-6.41484198666667,46.59922499,79.46889,1.78916,90688.0,0.8313333333333334,34.7226931460402,2.2513967415425085,55.628223,35.7610005
2005,Austria,-6.41484198666667,46.62957132,81.10234,2.02648,90688.0,0.5464166666666667,34.5943327682248,2.4986701986650446,56.771637999999996,36.496053
2006,Austria,-6.41484198666667,46.65991766,78.91060999999998,2.12051,90688.0,1.2311666666666663,34.4308549285541,2.687230525781008,55.23742699999998,35.50977449999999
2007,Austria,-6.41484198666667,46.6913948,76.34275,2.24936,99493.0,1.93475,34.2718399573736,2.946396350668531,53.439924999999995,34.354237499999996
2008,Austria,-6.41484198666667,46.72174187,75.71885999999998,2.25261,85243.0,1.7211666666666663,34.0211678655332,2.9749655501944963,53.00320199999998,34.07348699999999
2009,Austria,-6.41484198666667,46.75208893,69.23939,1.96073,96576.0,1.5023333333333333,33.8467872799051,2.8318129319163554,48.467572999999994,31.1577255
2010,Austria,-6.41484198666667,46.78640201,74.11525999999998,2.11294,88872.0,0.4788333333333332,33.6583061849802,2.850883880053852,51.88068199999998,33.35186699999999
2011,Austria,-7.516852200000001,46.83564879,72.11491,2.2300500000000003,83256.0,1.7787499999999998,33.3971245503325,3.0923563518279376,50.480436999999995,32.4517095
2012,Austria,-7.516852200000001,46.88320372,69.39485,2.1272,90688.0,1.6274166666666667,33.1322528284517,3.065357155466148,48.576395,31.227682500000004
2013,Austria,-7.516852200000001,46.93986502,69.79699000000001,2.0299099999999997,90688.0,1.29225,32.913693036556,2.9083059312443127,48.857893000000004,31.408645500000006
2014,Austria,-7.516852200000001,46.98801546,66.19598,2.02643,90688.0,2.4368333333333334,32.890224543460604,3.0612584027005862,46.337186,29.788191000000005
2015,Austria,-7.516852200000001,47.03332525,68.52653000000001,2.17667,90688.0,2.3226666666666667,32.9429229277751,3.17639022434085,47.968571000000004,30.836938500000006
2016,Austria,-7.440289633333349,47.07695104,69.5926,2.3722700000000003,90688.0,1.8714166666666667,32.3578526417838,3.408796337541636,48.71482,31.316670000000002
2017,Austria,-7.440289633333349,47.12045565,71.89899,2.2884299999999995,90688.0,1.7555833333333333,32.169413475521104,3.1828402596475964,50.32929299999999,32.3545455
2018,Austria,-7.440289633333349,47.16396025,69.13481,2.57594,90688.0,2.623083333333333,32.1477217644207,3.725966701868423,48.394366999999995,31.110664500000002
2019,Austria,-7.440289633333349,46.53768855172414,70.91453,2.95282,90688.0,2.5106666666666664,34.64075286522253,4.163913939780747,49.640170999999995,31.9115385
2020,Austria,-7.440289633333349,46.53768855172414,70.30017599999998,1.8394599999999999,90688.0,2.281333333333334,34.64075286522253,2.6165795089901347,49.210123199999984,31.635079199999993
1990,Bulgaria,-25.291475,30.07321703,77.59465,0.76265,85718.47265,0.8794166666666667,55.6720600198861,0.9828641536497684,54.316255,34.917592500000005
1991,Bulgaria,-25.291475,30.1166049,63.032680000000006,0.65007,85718.47265,-0.4998333333333334,55.690138298833894,1.031322164946818,44.122876000000005,28.364706
1992,Bulgaria,-25.291475,30.15999277,59.04821999999999,0.8697699999999999,85718.47265,0.32025,55.6268643225165,1.472982589483646,41.33375399999999,26.571699
1993,Bulgaria,-25.291475,30.20338064,60.36629,1.15081,85718.47265,0.01266666666666664,55.3285727198771,1.9063785433890343,42.256403,27.1648305
1994,Bulgaria,-25.291475,30.24676851,58.13779,0.94292,85718.47265,1.4672500000000002,55.6720600198861,1.6218710755947208,40.696453,26.162005500000003
1995,Bulgaria,-25.291475,30.29015638,59.70893,0.93187,85718.47265,0.2510833333333334,55.7172557172557,1.5606878234126789,41.796251,26.869018500000003
1996,Bulgaria,-25.291475,30.33354425,59.83675,0.61646,85718.47265,-0.26541666666666663,55.7172557172557,1.0302364349668054,41.885725,26.926537500000002
1997,Bulgaria,-25.291475,30.37693212,56.32391,0.46088,85718.47265,-0.34416666666666673,56.069782156738704,0.8182670556784853,39.426736999999996,25.3457595
1998,Bulgaria,-25.291475,30.42031999,53.78168,0.40571999999999997,85718.47265,0.4919166666666666,51.0259423302901,0.7543832769820504,37.647176,24.201756
1999,Bulgaria,-25.291475,30.46370786,46.61425,0.25555,85718.47265,1.1714166666666668,51.3332730724035,0.5482229146666523,32.629974999999995,20.9764125
2000,Bulgaria,-25.291475,30.50709572,45.9061,0.25709,85718.47265,1.2220833333333334,50.45647654343311,0.5600345052182607,32.13427,20.657745000000002
2001,Bulgaria,-28.218391666666697,30.83431257,49.59332,0.34638,85718.47265,1.0671666666666666,49.697188827623606,0.6984408384032366,34.715323999999995,22.316994
2002,Bulgaria,-28.218391666666697,31.68566176,46.85755,0.39419,85718.47265,1.0808333333333335,48.9430147058824,0.841251836683736,32.800285,21.0858975
2003,Bulgaria,-28.218391666666697,32.02721339,51.4394,0.49647,85718.47265,0.3345,48.9657074561,0.9651551145619894,36.00758,23.14773
2004,Bulgaria,-28.218391666666697,32.3630011,50.404959999999996,0.47625,85718.47265,0.6671666666666667,49.006987863184996,0.9448474911992788,35.283471999999996,22.682232
2005,Bulgaria,-28.218391666666697,32.73195876,51.56528,0.58108,85718.47265,0.16891666666666666,48.4628129602356,1.1268822742744729,36.095696,23.204376
2006,Bulgaria,-28.218391666666697,33.068213199999995,52.76263,0.5545999999999999,85718.47265,0.5842499999999999,47.776857221761894,1.0511227359212378,36.933841,23.7431835
2007,Bulgaria,-28.218391666666697,33.40760519,56.447540000000004,0.56129,85718.47265,1.70775,47.1043182027438,0.9943568842858342,39.513278,25.401393000000002
2008,Bulgaria,-28.218391666666697,33.74090784,55.0942,0.65659,85718.47265,1.4253333333333336,46.96620937298589,1.1917588421285723,38.56594,24.79239
2009,Bulgaria,-28.218391666666697,34.0899042,46.91636,0.4784600000000001,85718.47265,1.3104166666666668,46.3338246131172,1.0198148364451125,32.841452,21.112362
2010,Bulgaria,-28.218391666666697,34.42336035,48.6673,0.5227799999999999,85718.47265,1.2880833333333332,46.5364775239499,1.0741915002475997,34.06710999999999,21.900285
2011,Bulgaria,-13.293126,34.60022108,53.92081999999999,0.53369,85718.47265,0.4989166666666665,46.8680913780398,0.9897661051890532,37.74457399999999,24.264369
2012,Bulgaria,-13.293126,34.7770818,49.0294,0.51342,74630.0,1.4838333333333331,47.190493736182795,1.0471676177966691,34.32058,22.06323
2013,Bulgaria,-13.293126,34.95394252,43.4398,0.4961100000000001,70865.0,1.5420833333333337,46.0114222549742,1.1420632691679062,30.407859999999996,19.547909999999998
2014,Bulgaria,-13.293126,35.13080324,45.97917,0.52581,115305.8906,1.3900833333333338,45.845615327929295,1.1435830616342135,32.185419,20.6906265
2015,Bulgaria,-13.293126,35.30766396,49.07503,0.54778,82073.0,1.5526666666666669,46.1670965364775,1.1162092004834232,34.352520999999996,22.0837635
2016,Bulgaria,-38.226474,35.38135593,46.38128,0.6549,85718.47265,1.634666666666667,46.25092114959471,1.4119920795631342,32.466896,20.871575999999997
2017,Bulgaria,-38.226474,35.50110538,48.54489,0.73392,85718.47265,1.4127499999999995,46.3294030950626,1.5118378062037012,33.981423,21.8452005
2018,Bulgaria,-38.226474,35.62085483,44.66093,0.78827,85718.47265,1.97625,46.3338246131172,1.765010267363443,31.262650999999998,20.0974185
2019,Bulgaria,-38.226474,32.511616802413805,43.18455,0.74857,85718.47265,2.4650833333333333,49.96896371577034,1.733420864637932,30.229184999999998,19.4330475
2020,Bulgaria,-38.226474,32.511616802413805,52.47718866666666,0.5971449999999999,85718.47265,2.2474166666666666,49.96896371577034,1.1379134728292035,36.734032066666664,23.6147349
1990,Denmark,-0.8229158666666658,12.53691908,59.477059999999994,1.9788,42580.0,1.8423333333333336,65.7702288275537,3.32699699682533,41.63394199999999,26.764677
1991,Denmark,-0.8229158666666658,12.63165841,69.67625,1.83133,33939.0,0.6699166666666665,65.3456003774475,2.628341795087996,48.773374999999994,31.3543125
1992,Denmark,-0.8229158666666658,12.71440019,64.01825,1.88652,36542.0,1.4148333333333334,64.9540419514495,2.946847188106517,44.812774999999995,28.8082125
1993,Denmark,-0.8229158666666658,12.8090502,67.6344,1.8488799999999999,39457.0,0.18541666666666665,64.5533820410087,2.7336385034834345,47.34408,30.435480000000002
1994,Denmark,-0.8229158666666658,12.90370021,72.34456999999998,2.0139400000000003,45807.0,1.1162500000000002,63.4221069997643,2.7838163942366387,50.64119899999998,32.55505649999999
1995,Denmark,-0.8229158666666658,12.99835022,69.51108,2.06569,33939.0,0.7689166666666667,64.2469950506717,2.971742058963837,48.657756,31.279986000000005
1996,Denmark,-0.8229158666666658,13.09300024,82.59959,2.1759500000000003,26287.0,-0.6248333333333335,64.0113127504124,2.634335109895824,57.819713,37.169815500000006
1997,Denmark,-0.8229158666666658,13.18765025,72.77186,2.2224,32377.0,0.9221666666666668,63.3514023096865,3.0539277132671883,50.940302,32.747337
1998,Denmark,-0.8229158666666658,13.28230026,68.66696999999999,2.35277,44766.0,0.76375,62.974310629271706,3.426348941856616,48.06687899999999,30.9001365
1999,Denmark,-0.8229158666666658,13.37695027,65.86452,2.46412,47109.0,1.4361666666666668,62.3144001885458,3.7411948041221583,46.105163999999995,29.639034
2000,Denmark,-0.8229158666666658,13.47160028,61.49649,2.5038399999999994,32000.0,1.83975,62.3851048786236,4.071516927226252,43.047543,27.673420500000002
2001,Denmark,-1.16894169333334,13.50669338,62.37461,2.54643,32000.0,0.7685833333333333,63.0685835493754,4.08247843152847,43.662226999999994,28.0685745
2002,Denmark,-1.16894169333334,13.54178647,61.054219999999994,2.19928,36500.0,1.5418333333333332,62.809333019090296,3.6021752468543533,42.737953999999995,27.474399
2003,Denmark,-1.16894169333334,13.57687957,66.36359,2.27869,26500.0,1.0728333333333333,62.644355408908794,3.4336448646012068,46.454513,29.8636155
2004,Denmark,-1.16894169333334,13.61197266,60.5331,2.57548,34500.0,1.0460833333333333,62.361536648597706,4.2546639772289865,42.373169999999995,27.239895
2005,Denmark,-1.16894169333334,13.64706576,57.111619999999995,2.7088400000000004,27000.0,1.1665833333333333,63.7991986801791,4.743062795277039,39.978134,25.700228999999997
2006,Denmark,-1.16894169333334,13.68215885,65.78506,2.7245,34500.0,1.7280833333333334,63.8699033702569,4.141517846149263,46.049541999999995,29.603277000000002
2007,Denmark,-1.16894169333334,13.71725194,61.184909999999995,2.80811,37319.0,1.8804166666666664,62.7621965590384,4.589546670903005,42.82943699999999,27.533209499999998
2008,Denmark,-1.16894169333334,13.75234504,57.24078000000001,2.80935,33742.0,1.7764999999999995,62.88003770916799,4.9079519880756335,40.068546000000005,25.758351000000005
2009,Denmark,-1.16894169333334,13.78743813,53.12913,2.46937,31588.0,1.17225,62.0787178882866,4.647864551894601,37.190391,23.9081085
2010,Denmark,-1.16894169333334,13.82253123,54.14376,2.57654,35422.6,-0.6070000000000001,61.890172048079215,4.7587016490912335,37.900631999999995,24.364692
2011,Denmark,-3.10536688,14.00254537,49.22278,2.63783,35422.6,1.435833333333333,63.398538769738394,5.358961846527158,34.455946,22.150251
2012,Denmark,-3.10536688,15.04415,44.24003,2.64214,35422.6,0.7656666666666668,65.6,5.972283472682997,30.968020999999997,19.9080135
2013,Denmark,-3.10536688,15.2351,46.46185,2.61362,35422.6,0.8483333333333333,65.7,5.6253033402673385,32.523295,20.9078325
2014,Denmark,-3.10536688,15.42605,42.79339,2.81703,35422.6,2.5285,66.315775,6.582862446747033,29.955372999999998,19.2570255
2015,Denmark,-3.10536688,15.617,40.4358,2.7534799999999997,35422.6,1.8135,65.847475,6.8095103843623725,28.305059999999997,18.19611
2016,Denmark,-2.54430418,15.6165,42.10393,2.9567799999999997,35422.6,1.6751666666666667,65.64075,7.022574852276263,29.472750999999995,18.9467685
2017,Denmark,-2.54430418,15.64,39.444109999999995,3.04293,35422.6,1.56925,65.782225,7.714535833106642,27.610876999999995,17.7498495
2018,Denmark,-2.54430418,15.664000000000001,39.7143,3.17856,35422.6,2.136416666666667,65.8,8.003565466343357,27.80001,17.871435
2019,Denmark,-2.54430418,13.85851889689655,36.48748,3.24752,35422.6,2.2408333333333337,63.98543740190186,8.90036801664571,25.541235999999998,16.419366
2020,Denmark,-2.54430418,13.85851889689655,57.79618299999999,2.4976906666666667,35422.6,2.57125,63.98543740190186,4.321549515937181,40.45732809999999,26.008282349999998
1990,Estonia,-3.82741373666666,52.04057561,38.30007,0.11227000000000001,35996.0,1.5022413793103448,22.89935389682049,0.2931326235173983,26.810048999999996,17.235031499999998
1991,Estonia,-3.82741373666666,52.04057561,34.57314,0.11486,29416.925,1.5022413793103448,22.89935389682049,0.3322232229991259,24.201198,15.557913000000001
1992,Estonia,-3.82741373666666,52.19386648,24.76526,0.03775,26950.0,1.6317500000000005,32.413305024770004,0.15243126864002235,17.335682,11.144367
1993,Estonia,-3.82741373666666,52.27169144,19.915010000000002,0.05726000000000001,29400.0,0.3625833333333329,31.1394196744515,0.28752182399105003,13.940507,8.961754500000001
1994,Estonia,-3.82741373666666,52.3495164,20.46696,0.0464,30260.0,0.4310833333333333,25.973106864826608,0.2267068485011941,14.326872,9.210132
1995,Estonia,-3.82741373666666,52.42734135,18.533070000000002,0.05372999999999999,29868.0,1.3007499999999996,23.37815522528901,0.2899141912268177,12.973149000000001,8.3398815
1996,Estonia,-3.82741373666666,52.50516631,19.45894,0.04981,24793.0,-0.2308333333333336,23.7084217975938,0.25597488866300017,13.621257999999997,8.756523
1997,Estonia,-3.82741373666666,52.58299127,19.01344,0.06872,29294.0,1.0157500000000004,24.1330502476999,0.3614285473854285,13.309408,8.556048
1998,Estonia,-3.82741373666666,52.66081623,17.28359,0.04886000000000002,33597.0,0.59025,24.604859636706802,0.28269589824799146,12.098512999999999,7.7776155000000005
1999,Estonia,-3.82741373666666,52.73864119,16.31334,0.06814999999999999,28860.0,1.6409166666666668,23.6140599197924,0.4177562657309906,11.419338,7.341003000000001
2000,Estonia,-3.82741373666666,52.81646615,15.86842,0.06598,29117.0,2.21625,23.2602028780373,0.4157943891074221,11.107894,7.140789000000001
2001,Estonia,-3.8193816833333294,53.04560038,16.22246,0.05366,34665.0,1.178333333333333,20.995517810804397,0.3307759735576478,11.355722,7.300107000000001
2002,Estonia,-3.8193816833333294,53.27473461,15.7606,0.05607,24227.0,1.3918333333333333,16.4708657702288,0.35576056749108537,11.03242,7.09227
2003,Estonia,-3.8193816833333294,53.50386884,17.636779999999995,0.06495999999999999,18933.90039,0.8976666666666667,19.549422033498498,0.3683212014891608,12.345745999999995,7.936550999999998
2004,Estonia,-3.8193816833333294,53.73300307,17.91479,0.09759,33438.5,1.1995833333333332,18.1740976645435,0.5447454310097969,12.540353,8.0616555
2005,Estonia,-3.8193816833333294,53.9621373,17.65556,0.14131000000000002,28985.69922,1.3199166666666666,20.8044350082567,0.8003711012281685,12.358892,7.945002000000001
2006,Estonia,-3.8193816833333294,54.19127153,17.28746,0.15115,23514.69922,1.7697500000000002,21.1960368011323,0.8743331871772951,12.101221999999998,7.779357
2007,Estonia,-3.8193816833333294,54.42040576,20.94055,0.18285,31431.40039,2.0581666666666663,21.5758433592828,0.8731862343634718,14.658385,9.4232475
2008,Estonia,-3.8193816833333294,54.64953999,18.83227,0.20873000000000005,29416.925,2.478,21.3918376975702,1.1083634633530637,13.182589,8.474521500000002
2009,Estonia,-3.8193816833333294,54.87867422,15.27026,0.11355,29416.925,1.2633333333333334,21.9815994338287,0.7436022700333851,10.689181999999999,6.8716170000000005
2010,Estonia,-3.8193816833333294,55.10780845,19.758020000000002,0.10407999999999999,29416.925,0.22783333333333325,22.382637414484506,0.5267734317507524,13.830614,8.891109000000002
2011,Estonia,-8.692161793333343,55.50879925,19.78677,0.14127,30371.30078,2.0646666666666658,22.316584100023604,0.7139619048485427,13.850738999999999,8.9040465
2012,Estonia,-8.692161793333343,55.90979004,19.22534,0.18339000000000005,38917.0,0.7871666666666668,22.550129747582,0.9538973042869466,13.457737999999999,8.651403
2013,Estonia,-8.692161793333343,54.91175523,21.12913,0.1471,25719.0,1.7873333333333334,22.1992178513918,0.6961952527150905,14.790391,9.5081085
2014,Estonia,-8.692161793333343,55.30278353,19.98931,0.14722000000000002,29416.925,2.194083333333333,22.4062571888659,0.7364936558590568,13.992517,8.9951895
2015,Estonia,-8.692161793333343,55.69381182,16.88111,0.15439000000000005,29416.925,2.646916666666667,22.843340234644604,0.9145725606906184,11.816776999999998,7.5964995
2016,Estonia,-0.574061766666673,55.69933287,18.52542,0.14124,29416.925,1.6714999999999998,23.0733839429492,0.7624118643463954,12.967794,8.336439
2017,Estonia,-0.574061766666673,56.09385783,19.94129,0.18289,29416.925,1.54675,23.050379572118697,0.9171422711369224,13.958902999999998,8.973580499999999
2018,Estonia,-0.574061766666673,56.09385783,19.07935,0.21264,29416.925,2.171416666666667,23.096388313779602,1.1145033766873609,13.355545000000001,8.585707500000002
2019,Estonia,-0.574061766666673,53.8830579513793,13.135060000000001,0.21420999999999998,29416.925,2.4862500000000005,22.89935389682049,1.6308262010223025,9.194542,5.910777
2020,Estonia,-0.574061766666673,53.8830579513793,19.648759,0.11406966666666668,29416.925,3.466,22.89935389682049,0.5805438738734935,13.754131299999997,8.84194155
1990,Finland,-38.4829986933334,71.81893693,59.97391,1.39287,201000.0,1.6871666666666665,7.85646278604025,2.3224598829724457,41.981736999999995,26.988259499999998
1991,Finland,-38.4829986933334,72.00617551,58.07936,1.28804,245000.0,1.0944166666666668,7.96086542565416,2.2177241622497217,40.655552,26.135712
1992,Finland,-38.4829986933334,72.1934141,57.47679,1.14993,257000.0,1.3703333333333332,7.90078466134804,2.000685842059029,40.233753,25.8645555
1993,Finland,-38.4829986933334,72.38065268,59.00343,1.0702200000000002,210000.0,0.5432499999999999,7.825929938605999,1.8138267554954008,41.302400999999996,26.5515435
1994,Finland,-38.4829986933334,72.56789126,64.02261999999999,1.08796,222000.0,0.48025,7.918513411471161,1.6993368906177224,44.81583399999999,28.810178999999994
1995,Finland,-38.4829986933334,72.75512985,60.22864000000001,1.1594099999999998,223000.0,1.0751666666666668,7.36728060671723,1.9250144117482968,42.160048,27.102888000000007
1996,Finland,-38.4829986933334,72.94236843,66.33459,1.26567,195000.0,0.3798333333333334,7.281919957976298,1.9080090794259823,46.434213,29.850565500000002
1997,Finland,-38.4829986933334,73.12960701,65.1317,1.3365900000000002,202000.0,0.9684166666666668,7.0586690305000195,2.0521343677502664,45.592189999999995,29.309265
1998,Finland,-38.4829986933334,73.3168456,62.164809999999996,1.4090599999999998,255000.0,0.08000000000000003,7.19655930923537,2.2666521461257583,43.515367,27.974164499999997
1999,Finland,-38.4829986933334,73.50408418,61.865790000000004,1.4774,209600.0,1.1208333333333331,7.22742046685709,2.388072632710259,43.306053,27.8396055
2000,Finland,-38.4829986933334,73.69132276,60.25609,1.44286,240000.0,2.327833333333333,7.281919957976298,2.394546343780355,42.179263,27.115240500000002
2001,Finland,-44.456210736666605,73.62446568,65.56633000000001,1.46211,217000.0,0.90775,7.2950523654749,2.2299707792093897,45.896431,29.504848500000005
2002,Finland,-44.456210736666605,73.55760859,68.30363,1.40061,179000.0,1.0363333333333329,7.34101579172002,2.050564516117225,47.812540999999996,30.7366335
2003,Finland,-44.456210736666605,73.4907515,75.92311,1.4402400000000002,207000.0,1.2553333333333334,7.3738468104665325,1.8969718179352768,53.146176999999994,34.1653995
2004,Finland,-44.456210736666605,73.42389442,71.99043,1.6142100000000001,278000.0,1.3580833333333333,7.3968285235890905,2.2422563665753903,50.393301,32.3956935
2005,Finland,-44.456210736666605,73.35703733,60.03906,1.59267,228000.0,1.9895833333333333,7.46511704258183,2.6527230772766934,42.027342,27.017577
2006,Finland,-44.456210736666605,73.40585972,71.69988000000002,1.71745,201683.0,1.7245,7.5656834697971105,2.395331763456228,50.18991600000001,32.26494600000001
2007,Finland,-44.456210736666605,73.34372061,69.96858,1.92107,185000.0,1.9230833333333333,7.54677891413726,2.745618104583514,48.978006,31.485861000000003
2008,Finland,-44.456210736666605,73.32256663,61.76504,2.05032,255938.0,2.0379166666666664,7.55643303718328,3.3195477571130865,43.235527999999995,27.794268
2009,Finland,-44.456210736666605,73.25555775,58.3574,1.80629,192638.0,1.2274166666666666,7.556762092793679,3.0952201434608124,40.850179999999995,26.26083
2010,Finland,-44.456210736666605,73.18854886,66.48246,1.88107,215684.0,-0.0839166666666666,7.54162553471537,2.829422978632259,46.537722,29.917107
2011,Finland,-68.6819244466667,73.30086544,59.3003,2.2103900000000003,254903.0,2.317916666666666,7.52443318305966,3.727451631779266,41.51021,26.685135
2012,Finland,-68.6819244466667,73.41077364,53.52855,2.09952,273591.0,0.718,7.51949718648195,3.9222433635882163,37.469985,24.087847500000002
2013,Finland,-68.6819244466667,73.52068183,54.10686,2.1293800000000003,221166.0,2.131,7.4319655138372385,3.935508362525566,37.874801999999995,24.348087
2014,Finland,-68.6819244466667,73.63059002,49.89119,2.10251,223716.79166666663,2.4675,7.460265227549441,4.214190922285075,34.923833,22.4510355
2015,Finland,-68.6819244466667,73.73564542,47.06382,2.142,223716.79166666663,2.811083333333334,7.48050409660755,4.551266769250773,32.944674,21.178719
2016,Finland,0.0,73.73564542,50.13875,2.1494500000000003,223716.79166666663,2.030666666666667,7.48576881313547,4.287003565106829,35.097125,22.5624375
2017,Finland,0.0,73.73321927,47.89895,2.2869200000000003,223716.79166666663,1.5098333333333331,7.4690708081074,4.774467916311318,33.529264999999995,21.5545275
2018,Finland,0.0,73.73321927,49.30356,2.59861,223716.79166666663,2.07,7.47565148723348,5.270633601305869,34.512491999999995,22.186602
2019,Finland,0.0,73.20955447275861,46.219609999999996,2.77984,223716.79166666663,1.7005833333333331,7.495262946581144,6.014416824373896,32.35372699999999,20.7988245
2020,Finland,0.0,73.20955447275861,60.069508000000006,1.7154890000000005,223716.79166666663,3.353,7.495262946581144,2.855839937959871,42.048655600000004,27.031278600000004
1990,France,-30.39784,26.36394517,414.73467,12.98023,458802.9063,1.3145833333333332,55.8705251969626,3.129767279885234,290.31426899999997,186.6306015
1991,France,-30.39784,26.51954285,439.25904,12.7365,412166.5938,0.2867499999999999,55.673471325831,2.899541919501531,307.481328,197.666568
1992,France,-30.39784,26.67514053,430.51410999999996,14.11599,467894.5,0.7596666666666666,55.489749180920704,3.278868142091788,301.3598769999999,193.7313495
1993,France,-30.39784,26.83073821,411.58552000000003,14.420110000000001,473114.9063,0.3941666666666667,55.3199066413912,3.5035513397069944,288.109864,185.21348400000002
1994,France,-30.39784,26.98633589,404.76044,14.98409,602141.625,1.5530833333333334,55.1621174433767,3.7019650438170295,283.332308,182.142198
1995,France,-30.39784,27.14193358,410.2569,15.61265,526938.5,1.1000833333333333,55.0622208099115,3.8055788945901945,287.17983,184.615605
1996,France,-30.39784,27.29753126,427.85872,16.79009,496655.8125,0.11383333333333336,54.963785187538996,3.9242135815299033,299.501104,192.536424
1997,France,-30.39784,27.45312894,421.95705999999996,17.235100000000006,463500.6875,1.384,54.860236026342,4.084562538188129,295.3699419999999,189.880677
1998,France,-30.39784,27.60872662,442.53713,18.15445,484093.3125,0.8340833333333334,54.7513906999339,4.102356337873841,309.775991,199.1417085
1999,France,-30.39784,27.764324300000002,441.77696,19.62503,583224.6875,1.1875,54.658433869159204,4.442293685935998,309.24387199999995,198.799632
2000,France,-30.39784,27.91987099,437.22087999999997,20.28756,572225.5,1.32975,54.4360781420356,4.640116912989152,306.05461599999995,196.749396
2011,France,-66.36146000000001,30.13823218,388.80029,21.52212,428158.1875,1.8875833333333327,52.7408105457514,5.535520562497524,272.16020299999997,174.96013050000002
2012,France,-66.36146000000001,30.29054509,390.00561,21.13185,516008.3125,1.0901666666666665,52.679081812487105,5.418345136112274,273.003927,175.5025245
2013,France,-66.36146000000001,30.442858,390.62642999999997,20.96932,578551.625,0.6734999999999999,52.549232317366,5.368126268363357,273.438501,175.7818935
2014,France,-66.36146000000001,30.59517091,358.0912,20.971450000000004,567709.1875,1.979666666666667,52.5360830014044,5.856455003641533,250.66384,161.14104
2015,France,-66.36146000000001,30.74748382,362.5217,21.92199,429730.0938,1.8239166666666664,52.4637617636155,6.047083526310287,253.76519,163.13476500000002
2016,France,-67.23684,30.89979673,365.85177000000004,21.7576,500027.30530000007,1.4649166666666666,52.44754610022329,5.947108032304996,256.096239,164.63329650000003
2017,France,-67.23684,31.05210964,369.69212999999996,22.18072,500027.30530000007,1.7015,52.41006689714501,5.999781493860851,258.78449099999995,166.3614585
2018,France,-67.23684,31.20442255,356.27186,23.024060000000002,500027.30530000007,2.1660833333333334,52.3417653321937,6.462497487171733,249.390302,160.322337
2019,France,-67.23684,28.77511732206896,350.42869,24.01633,500027.30530000007,1.9781666666666664,53.86216609599082,6.853414313765234,245.300083,157.6929105
2020,France,-67.23684,28.77511732206896,411.265794,19.397948666666665,500027.30530000007,2.381,53.86216609599082,4.716645281388674,287.8860558,185.06960730000003
1990,Germany,-61.226307999999996,32.36616733,1070.80293,14.333160000000001,273000.0,1.4262500000000002,51.6483831237648,1.3385432182185006,749.562051,481.86131850000004
1991,Germany,-61.226307999999996,32.38163435,1031.42714,14.057720000000002,228000.0,0.2905,49.082003838111895,1.3629387336074947,721.9989979999999,464.142213
1992,Germany,-61.226307999999996,32.39710137,983.22234,15.091359999999998,282000.0,1.2900833333333332,48.5521152579269,1.5348878260841792,688.255638,442.450053
1993,Germany,-61.226307999999996,32.41349679,975.9517199999999,15.948770000000001,314000.0,0.4453333333333336,49.157882676443606,1.6341761250238895,683.1662039999999,439.178274
