Year,Country_Name,net_emission_removals_co2ton,surface_pct,EU28_CO2_emissions,CO2_aviation_sum,precipitation_m3,variation_temp_deg,terres_agricoles_perc,Aviation_perc
2015,Belgium,-4876.70986,22.76420079,124.31993,4.405669999999999,28148.8321092,1.7383333333333333,43.85733157199471,3.5438163454564355
2016,Belgium,0.0,22.76420079,125.9075,4.38817,28148.8321092,1.4686666666666668,44.61030383091151,3.4852332069177767
2017,Belgium,0.0,22.76420079,128.69876000000002,4.81074,28148.8321092,1.736416666666667,43.824306472919396,3.7379847327200353
2018,Belgium,0.0,22.76420079,135.66212,5.15536,28148.8321092,2.2859166666666666,44.7159841479524,3.800147012297906
2019,Belgium,0.0,22.75671268482759,131.66707,5.18484,28148.8321092,2.0508333333333333,45.057611167706284,3.937841101803208
2020,Belgium,0.0,22.75671268482759,141.15662800000004,3.881461666666666,28148.8321092,2.515083333333333,45.057611167706284,2.7497551632266712
1990,Luxembourg,-557.460566666667,36.26380766631578,12.21782,0.39461999999999997,2332.0,1.5428214285714286,53.51825860948667,3.229872432234228
1991,Luxembourg,-557.460566666667,36.26380766631578,12.85546,0.41257,1717.0,1.5428214285714286,53.51825860948667,3.209297839206065
1992,Luxembourg,-557.460566666667,36.26380766631578,12.60833,0.399,2374.0,1.5428214285714286,53.51825860948667,3.1645745312820965
1993,Luxembourg,-557.460566666667,36.26380766631578,12.74901,0.39476,2348.0,1.5428214285714286,53.51825860948667,3.096397288887529
1994,Luxembourg,-557.460566666667,36.26380766631578,12.04261,0.5007600000000001,1993.0,1.5428214285714286,53.51825860948667,4.1582348012598604
1995,Luxembourg,-557.460566666667,36.26380766631578,9.71864,0.5675899999999999,2234.0,1.5428214285714286,53.51825860948667,5.84022044236642
1996,Luxembourg,-557.460566666667,36.26380766631578,9.81761,0.6166900000000001,2092.1454745454544,1.5428214285714286,53.51825860948667,6.2814676891830095
1997,Luxembourg,-557.460566666667,36.26380766631578,9.2909,0.73764,2092.1454745454544,1.5428214285714286,53.51825860948667,7.939381545383116
